account_id,customer_id,branch_id,country,currency,account_type,account_status,iban,opening_balance,current_balance,interest_rate,overdraft_limit,opened_date
ACC00012027,CUS00008916,BR000002,Germany,Germany,Current,Active,GE99NGB7054367336307610,10425,18356.28,0.45,4711,2018-07-25
ACC00012028,CUS00008917,BR000013,Australia,Australia,Savings,Active,AU99NGB8804157827572428,6297,8146.43,2.84,0,2026-02-27
ACC00012029,CUS00008918,BR000002,Germany,Germany,Savings,Active,GE99NGB7742288418681375,12368,20635.03,3.42,0,2017-11-23
ACC00012030,CUS00008918,BR000002,Germany,Germany,Savings,Active,GE99NGB4592695286997635,8316,18212.99,2.32,0,2025-05-18
ACC00012031,CUS00008918,BR000002,Germany,Germany,Current,Active,GE99NGB7487024852466593,25270,22157.44,0.48,3747,2024-03-02
ACC00012032,CUS00008919,BR000042,Japan,Japan,Current,Active,JA99NGB2371224585178302,26798,30218.06,0.22,8668,2019-12-20
ACC00012033,CUS00008920,BR000046,Japan,Japan,Savings,Dormant,JA99NGB9910985283002699,3153,3383.73,3.77,0,2019-11-03
ACC00012034,CUS00008921,BR000021,United Kingdom,United Kingdom,Savings,Active,UN99NGB1296900862594030,12116,18837.55,2.19,0,2016-12-25
ACC00012035,CUS00008922,BR000024,Australia,Australia,Savings,Active,AU99NGB2019164137681811,12740,15409.81,2.46,0,2026-02-21
ACC00012036,CUS00008923,BR000027,France,France,Business,Active,FR99NGB6538745943781997,455193,310649.05,1.21,21485,2021-12-18
ACC00012037,CUS00008924,BR000001,Canada,Canada,Savings,Active,CA99NGB8915560393113354,14668,19649.36,2.06,0,2023-10-13
ACC00012038,CUS00008924,BR000001,Canada,Canada,Current,Active,CA99NGB8130278768053297,6749,8219.21,0.35,3075,2018-10-22
ACC00012039,CUS00008925,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB7771503105049154,795,1423.65,3.11,0,2018-03-13
ACC00012040,CUS00008925,BR000003,United Arab Emirates,United Arab Emirates,Business,Active,UN99NGB5734362921774506,23972,44437.69,1.83,33094,2019-04-11
ACC00012041,CUS00008926,BR000019,France,France,Savings,Active,FR99NGB7329840075299880,14611,10556.37,3.79,0,2023-02-19
ACC00012042,CUS00008927,BR000047,United Arab Emirates,United Arab Emirates,Current,Dormant,UN99NGB7974649709379074,31729,19957.09,0.03,7464,2026-06-25
ACC00012043,CUS00008928,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB6561899195404913,2060,3246.92,2.56,0,2018-02-21
ACC00012044,CUS00008929,BR000032,United Kingdom,United Kingdom,Savings,Active,UN99NGB3282591730953764,19318,23788.04,4.79,0,2026-02-04
ACC00012045,CUS00008929,BR000032,United Kingdom,United Kingdom,Savings,Dormant,UN99NGB3448081738484834,11401,14312.6,2.35,0,2022-12-13
ACC00012046,CUS00008930,BR000046,Japan,Japan,Savings,Active,JA99NGB8968146464009354,7069,13118.84,4.44,0,2017-01-21
ACC00012047,CUS00008931,BR000024,Australia,Australia,Savings,Active,AU99NGB1870258595561088,3758,4410.04,3.4,0,2021-01-24
ACC00012048,CUS00008932,BR000008,France,France,Current,Dormant,FR99NGB2869068670023462,45129,93714.56,0.39,7175,2017-05-24
ACC00012049,CUS00008933,BR000049,Singapore,Singapore,Savings,Active,SI99NGB1042097506294346,13757,27259.74,3.81,0,2026-03-10
ACC00012050,CUS00008934,BR000014,Switzerland,Switzerland,Savings,Active,SW99NGB3261136386821858,8871,18431.56,4.16,0,2023-08-26
ACC00012051,CUS00008935,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB1208379748352564,12365,7728.61,4.74,0,2019-10-31
ACC00012052,CUS00008935,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB3969393534884996,8255,13588.12,2.36,0,2020-11-11
ACC00012053,CUS00008936,BR000025,Switzerland,Switzerland,Savings,Active,SW99NGB3979836885977118,8093,9925.52,2.09,0,2018-01-18
ACC00012054,CUS00008937,BR000030,Germany,Germany,Current,Active,GE99NGB3878839210006508,16384,22751.92,0.11,9536,2022-11-10
ACC00012055,CUS00008938,BR000011,Canada,Canada,Savings,Active,CA99NGB3385173116825231,9144,14249.48,4.57,0,2025-03-08
ACC00012056,CUS00008938,BR000011,Canada,Canada,Business,Active,CA99NGB6663731199598512,419879,549011.18,1.45,42371,2026-02-14
ACC00012057,CUS00008939,BR000032,United Kingdom,United Kingdom,Savings,Active,UN99NGB4078427122313605,1476,3049.97,4.11,0,2016-08-16
ACC00012058,CUS00008940,BR000013,Australia,Australia,Savings,Active,AU99NGB8913255029560195,5824,5718.19,4.29,0,2018-04-09
ACC00012059,CUS00008941,BR000015,Canada,Canada,Savings,Active,CA99NGB7850584121402885,8336,4339.65,4.96,0,2026-05-01
ACC00012060,CUS00008941,BR000015,Canada,Canada,Current,Active,CA99NGB8099972981167286,45192,46935.28,0.12,4642,2019-10-16
ACC00012061,CUS00008942,BR000007,Australia,Australia,Savings,Dormant,AU99NGB1095195283066316,16642,32648.21,2.65,0,2016-12-10
ACC00012062,CUS00008943,BR000037,United Kingdom,United Kingdom,Savings,Active,UN99NGB6628261053739018,2677,5558.44,3.45,0,2022-09-21
ACC00012063,CUS00008944,BR000033,Australia,Australia,Savings,Active,AU99NGB6314130064454430,16561,33823.73,4.72,0,2023-05-08
ACC00012064,CUS00008945,BR000023,United States,United States,Savings,Active,UN99NGB9804516666006812,10606,18923.59,4.97,0,2017-05-25
ACC00012065,CUS00008945,BR000023,United States,United States,Business,Active,UN99NGB1717456451783266,389984,395355.35,1.65,42473,2024-09-08
ACC00012066,CUS00008945,BR000023,United States,United States,Business,Active,UN99NGB7223670127473990,134763,209816.71,1.39,65191,2017-05-09
ACC00012067,CUS00008946,BR000033,Australia,Australia,Savings,Active,AU99NGB2112826901127227,18926,10084.68,3.61,0,2018-11-23
ACC00012068,CUS00008947,BR000024,Australia,Australia,Current,Active,AU99NGB7104555638993259,5540,10484.63,0.25,3955,2024-03-09
ACC00012069,CUS00008948,BR000031,Canada,Canada,Savings,Active,CA99NGB1354331377003561,4449,8906.8,2.78,0,2023-02-25
ACC00012070,CUS00008949,BR000009,Singapore,Singapore,Business,Active,SI99NGB1248338210665652,221292,443092.28,0.5,61742,2023-07-29
ACC00012071,CUS00008950,BR000021,United Kingdom,United Kingdom,Savings,Active,UN99NGB5897698576665724,5687,8734.29,3.46,0,2020-05-07
ACC00012072,CUS00008950,BR000021,United Kingdom,United Kingdom,Savings,Active,UN99NGB1175612121505131,18021,26935.61,2.94,0,2019-10-29
ACC00012073,CUS00008951,BR000008,France,France,Savings,Dormant,FR99NGB1949582942450241,14785,18705.61,3.33,0,2025-09-08
ACC00012074,CUS00008952,BR000008,France,France,Savings,Active,FR99NGB1872111330129568,7316,10169.76,2.54,0,2023-01-03
ACC00012075,CUS00008953,BR000014,Switzerland,Switzerland,Savings,Active,SW99NGB5162144977820921,930,1099.22,2.65,0,2018-05-24
ACC00012076,CUS00008953,BR000014,Switzerland,Switzerland,Savings,Active,SW99NGB4932719532545896,17534,15387.95,2.35,0,2024-02-04
ACC00012077,CUS00008954,BR000007,Australia,Australia,Savings,Active,AU99NGB8964243546475485,6670,12866.45,4.5,0,2024-09-29
ACC00012078,CUS00008955,BR000014,Switzerland,Switzerland,Savings,Active,SW99NGB1611541332975799,12835,12830.76,3.04,0,2020-06-02
ACC00012079,CUS00008956,BR000027,France,France,Savings,Active,FR99NGB6347343908122518,12826,6951.09,3.32,0,2023-06-15
ACC00012080,CUS00008957,BR000026,Australia,Australia,Savings,Active,AU99NGB8011253323541669,18740,41195.09,4.26,0,2021-05-18
ACC00012081,CUS00008958,BR000042,Japan,Japan,Current,Active,JA99NGB4817136230394986,45109,95175.94,0.47,8743,2020-08-03
ACC00012082,CUS00008959,BR000018,United Kingdom,United Kingdom,Current,Active,UN99NGB8866659198365215,24520,50423.19,0.33,5634,2024-09-02
ACC00012083,CUS00008960,BR000048,Germany,Germany,Current,Dormant,GE99NGB7908453095757557,31512,31554.79,0.23,1793,2025-11-19
ACC00012084,CUS00008961,BR000015,Canada,Canada,Current,Active,CA99NGB2591381578550344,40631,21051.34,0.39,2802,2019-09-20
ACC00012085,CUS00008962,BR000020,Switzerland,Switzerland,Savings,Active,SW99NGB7141223142760664,4257,3841.68,4.08,0,2017-02-03
ACC00012086,CUS00008963,BR000001,Canada,Canada,Savings,Active,CA99NGB3662652978392709,3283,2401.65,3.98,0,2020-08-11
ACC00012087,CUS00008963,BR000001,Canada,Canada,Savings,Active,CA99NGB7029832014742204,15177,24873.93,3.37,0,2021-06-04
ACC00012088,CUS00008964,BR000017,Australia,Australia,Current,Active,AU99NGB5036942388313542,16538,30533.09,0.32,6433,2025-02-20
ACC00012089,CUS00008965,BR000043,France,France,Savings,Active,FR99NGB3798513950393051,12051,25574.57,3.07,0,2020-10-16
ACC00012090,CUS00008966,BR000007,Australia,Australia,Current,Active,AU99NGB9195240745685726,44899,58308.86,0.43,5350,2019-06-07
ACC00012091,CUS00008967,BR000034,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB5251148720147951,2681,4540.46,4.92,0,2020-11-07
ACC00012092,CUS00008967,BR000034,United Arab Emirates,United Arab Emirates,Current,Active,UN99NGB9295420696956559,37898,29424.45,0.41,4634,2022-12-08
ACC00012093,CUS00008968,BR000011,Canada,Canada,Savings,Active,CA99NGB9461737905906210,8625,5897.35,4.51,0,2020-07-28
ACC00012094,CUS00008969,BR000005,Germany,Germany,Current,Active,GE99NGB6702595832127956,41067,60621.65,0.29,6503,2024-06-26
ACC00012095,CUS00008970,BR000005,Germany,Germany,Business,Active,GE99NGB7466929839039953,214488,338587.3,0.92,28025,2025-08-19
ACC00012096,CUS00008971,BR000021,United Kingdom,United Kingdom,Savings,Active,UN99NGB9042732031518308,15814,14355.02,4.13,0,2022-05-03
ACC00012097,CUS00008972,BR000023,United States,United States,Savings,Active,UN99NGB7926381697150937,18287,33491.63,4.94,0,2016-08-30
ACC00012098,CUS00008973,BR000037,United Kingdom,United Kingdom,Business,Active,UN99NGB5930826578470673,418673,373928.35,1.14,30035,2017-11-21
ACC00012099,CUS00008973,BR000037,United Kingdom,United Kingdom,Savings,Active,UN99NGB7025761817089769,3922,5872.18,4.66,0,2016-09-29
ACC00012100,CUS00008974,BR000013,Australia,Australia,Savings,Active,AU99NGB8801407894177780,14044,11337.74,2.04,0,2026-06-04
ACC00012101,CUS00008975,BR000048,Germany,Germany,Current,Active,GE99NGB9444186957384796,19881,43634.43,0.31,6205,2020-09-24
ACC00012102,CUS00008976,BR000010,Singapore,Singapore,Current,Active,SI99NGB9007186953753862,18869,27264.59,0.27,1546,2020-07-22
ACC00012103,CUS00008976,BR000010,Singapore,Singapore,Current,Active,SI99NGB2120808799494231,3090,4803.71,0.05,4260,2019-09-27
ACC00012104,CUS00008977,BR000005,Germany,Germany,Savings,Active,GE99NGB2035507140450400,14810,16392.89,4.26,0,2019-11-17
ACC00012105,CUS00008978,BR000044,Switzerland,Switzerland,Current,Active,SW99NGB1472998719589507,12372,23871.79,0.13,6123,2026-07-07
ACC00012106,CUS00008978,BR000044,Switzerland,Switzerland,Current,Active,SW99NGB4540148637168122,41628,83858.27,0.25,6508,2017-05-19
ACC00012107,CUS00008979,BR000009,Singapore,Singapore,Current,Active,SI99NGB5883108457280536,15316,27300.77,0.09,8458,2021-04-18
ACC00012108,CUS00008979,BR000009,Singapore,Singapore,Savings,Active,SI99NGB6455839184708908,9156,9148.76,3.55,0,2026-04-16
ACC00012109,CUS00008980,BR000025,Switzerland,Switzerland,Savings,Active,SW99NGB2224475191392873,16858,18472.77,2.45,0,2022-11-27
ACC00012110,CUS00008981,BR000050,Canada,Canada,Savings,Active,CA99NGB7366350229794225,1514,3274.21,3.82,0,2023-11-25
ACC00012111,CUS00008982,BR000016,France,France,Current,Active,FR99NGB3601199568147806,24177,47360.68,0.22,848,2026-06-11
ACC00012112,CUS00008983,BR000008,France,France,Current,Active,FR99NGB7394963817365369,9392,16180.69,0.34,6040,2022-05-09
ACC00012113,CUS00008984,BR000026,Australia,Australia,Savings,Active,AU99NGB7683398633652422,12813,17292.23,4.05,0,2025-04-02
ACC00012114,CUS00008985,BR000023,United States,United States,Savings,Active,UN99NGB1833861285380865,7460,4878.18,4.71,0,2024-11-02
ACC00012115,CUS00008986,BR000006,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB6502420942500017,2225,4158.83,4.46,0,2023-02-27
ACC00012116,CUS00008986,BR000006,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB1797238261807751,6837,6749.79,4.38,0,2021-06-09
ACC00012117,CUS00008987,BR000009,Singapore,Singapore,Savings,Active,SI99NGB4463959356098325,8415,16498.42,4.54,0,2022-06-09
ACC00012118,CUS00008987,BR000009,Singapore,Singapore,Business,Active,SI99NGB5112149125480833,310792,650610.34,1.36,92510,2020-11-27
ACC00012119,CUS00008988,BR000018,United Kingdom,United Kingdom,Savings,Active,UN99NGB7563639773865788,10740,13505.83,2.77,0,2019-10-16
ACC00012120,CUS00008989,BR000037,United Kingdom,United Kingdom,Savings,Closed,UN99NGB9202133219754036,11358,6217.69,3.2,0,2021-04-16
ACC00012121,CUS00008990,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB9410645523621114,2263,4115.56,3.64,0,2019-07-31
ACC00012122,CUS00008991,BR000004,United States,United States,Savings,Dormant,UN99NGB6020768413536036,2556,2540.26,2.3,0,2026-05-23
ACC00012123,CUS00008992,BR000049,Singapore,Singapore,Business,Active,SI99NGB2268039982751768,430464,352851.57,0.64,38322,2019-04-17
ACC00012124,CUS00008993,BR000016,France,France,Savings,Active,FR99NGB3041491461556771,19356,13278.93,2.3,0,2024-12-11
ACC00012125,CUS00008993,BR000016,France,France,Current,Active,FR99NGB7546269000969539,45954,58530.11,0.17,8299,2016-11-08
ACC00012126,CUS00008994,BR000015,Canada,Canada,Savings,Active,CA99NGB3656068494830215,17335,34167.12,2.53,0,2021-01-15
ACC00012127,CUS00008995,BR000014,Switzerland,Switzerland,Savings,Active,SW99NGB2874297831329189,10240,18248.16,2.39,0,2024-03-28
ACC00012128,CUS00008996,BR000041,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB8921058776563503,3886,2765.45,2.15,0,2016-12-25
ACC00012129,CUS00008996,BR000041,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB9771766693456657,15738,27242.75,3.63,0,2019-04-17
ACC00012130,CUS00008997,BR000042,Japan,Japan,Savings,Active,JA99NGB7453707327674312,11665,19089.21,4.86,0,2021-12-30
ACC00012131,CUS00008997,BR000042,Japan,Japan,Current,Active,JA99NGB7271790754539316,1366,1323.86,0.29,7704,2022-08-26
ACC00012132,CUS00008998,BR000027,France,France,Savings,Active,FR99NGB6179883647940953,6838,13250.16,3.82,0,2020-11-13
ACC00012133,CUS00008998,BR000027,France,France,Savings,Closed,FR99NGB2982754214076420,5867,8305.44,3.44,0,2019-08-17
ACC00012134,CUS00008999,BR000035,Canada,Canada,Savings,Active,CA99NGB4514931667675231,16907,10170.46,2.95,0,2016-10-26
ACC00012135,CUS00009000,BR000037,United Kingdom,United Kingdom,Current,Active,UN99NGB7097940048889811,32719,58662.72,0.42,9235,2020-06-25
ACC00012136,CUS00009001,BR000024,Australia,Australia,Business,Active,AU99NGB3422954103774150,21324,42082.53,0.8,23817,2017-10-29
ACC00012137,CUS00009002,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB8495160301007841,3814,4290.87,4.62,0,2018-12-07
ACC00012138,CUS00009003,BR000017,Australia,Australia,Savings,Active,AU99NGB6696515082716811,14530,14161.2,4.08,0,2023-06-24
ACC00012139,CUS00009004,BR000011,Canada,Canada,Savings,Active,CA99NGB5004672011177435,4609,6106.78,4.81,0,2022-10-30
ACC00012140,CUS00009004,BR000011,Canada,Canada,Current,Active,CA99NGB8570002038217195,13223,8508.06,0.2,5398,2018-10-22
ACC00012141,CUS00009005,BR000015,Canada,Canada,Savings,Active,CA99NGB7636264759233722,18520,16156.19,3.56,0,2016-11-09
ACC00012142,CUS00009005,BR000015,Canada,Canada,Savings,Active,CA99NGB4064791467706187,11044,10356.02,2.93,0,2017-04-27
ACC00012143,CUS00009006,BR000044,Switzerland,Switzerland,Business,Active,SW99NGB4997458288332537,477873,1009448.17,0.97,31920,2017-04-21
ACC00012144,CUS00009006,BR000044,Switzerland,Switzerland,Current,Active,SW99NGB1588010648132803,22547,31583.91,0.0,1759,2025-07-22
ACC00012145,CUS00009007,BR000025,Switzerland,Switzerland,Savings,Active,SW99NGB8333668246158651,4643,7104.67,5.0,0,2026-01-09
ACC00012146,CUS00009008,BR000033,Australia,Australia,Savings,Active,AU99NGB9330231865340010,3390,2934.54,2.06,0,2024-11-28
ACC00012147,CUS00009009,BR000039,France,France,Savings,Active,FR99NGB9606072696114060,7900,11147.07,2.56,0,2024-03-05
ACC00012148,CUS00009009,BR000039,France,France,Savings,Active,FR99NGB1883846696224856,5140,7209.49,4.46,0,2018-09-12
ACC00012149,CUS00009009,BR000039,France,France,Savings,Active,FR99NGB2494101339336563,11513,12331.32,3.58,0,2023-10-19
ACC00012150,CUS00009010,BR000047,United Arab Emirates,United Arab Emirates,Business,Active,UN99NGB4975486598022622,194154,390150.05,0.7,66304,2018-01-29
ACC00012151,CUS00009011,BR000042,Japan,Japan,Savings,Active,JA99NGB1314189687115696,19578,32852.68,4.26,0,2021-10-08
ACC00012152,CUS00009011,BR000042,Japan,Japan,Business,Active,JA99NGB6429553075221828,495916,828252.11,1.34,91050,2019-05-31
ACC00012153,CUS00009012,BR000046,Japan,Japan,Business,Active,JA99NGB6886731542426681,357940,700158.08,1.35,59605,2022-01-07
ACC00012154,CUS00009013,BR000050,Canada,Canada,Current,Active,CA99NGB6590740700478120,31410,14091.28,0.42,2781,2016-08-09
ACC00012155,CUS00009014,BR000009,Singapore,Singapore,Current,Active,SI99NGB3236992910503860,12957,6056.42,0.09,4069,2019-08-04
ACC00012156,CUS00009015,BR000003,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB1433029679094720,10404,13895.48,3.84,0,2024-01-02
ACC00012157,CUS00009016,BR000013,Australia,Australia,Savings,Active,AU99NGB4189417178688931,2066,3633.82,4.26,0,2022-02-17
ACC00012158,CUS00009016,BR000013,Australia,Australia,Business,Active,AU99NGB7570856159866375,26851,30930.25,0.84,16396,2024-06-28
ACC00012159,CUS00009017,BR000026,Australia,Australia,Savings,Active,AU99NGB9218096567665258,8310,6128.85,2.71,0,2023-09-05
ACC00012160,CUS00009018,BR000020,Switzerland,Switzerland,Savings,Closed,SW99NGB3144297178655013,18242,11577.99,3.15,0,2020-11-07
ACC00012161,CUS00009019,BR000040,United Kingdom,United Kingdom,Savings,Active,UN99NGB3512284806731534,8061,9266.48,4.0,0,2020-05-10
ACC00012162,CUS00009020,BR000009,Singapore,Singapore,Savings,Active,SI99NGB1724525116088329,18958,21626.3,4.87,0,2016-10-25
ACC00012163,CUS00009021,BR000049,Singapore,Singapore,Savings,Active,SI99NGB9153836702367924,13770,12032.34,2.64,0,2017-10-19
ACC00012164,CUS00009022,BR000023,United States,United States,Savings,Closed,UN99NGB3310564671897852,9393,18535.31,2.69,0,2021-07-03
ACC00012165,CUS00009022,BR000023,United States,United States,Savings,Active,UN99NGB5939838469043731,2025,1860.28,4.18,0,2018-05-11
ACC00012166,CUS00009023,BR000010,Singapore,Singapore,Savings,Active,SI99NGB5125225057288108,12263,19345.3,2.45,0,2024-04-20
ACC00012167,CUS00009023,BR000010,Singapore,Singapore,Savings,Active,SI99NGB3593870016162534,5327,3043.77,4.46,0,2020-06-05
ACC00012168,CUS00009024,BR000006,United Arab Emirates,United Arab Emirates,Savings,Dormant,UN99NGB6402183947799277,15506,24750.26,2.15,0,2021-12-12
ACC00012169,CUS00009025,BR000024,Australia,Australia,Business,Active,AU99NGB1249033291548332,432889,459748.39,0.72,37954,2016-09-22
ACC00012170,CUS00009026,BR000039,France,France,Current,Active,FR99NGB5552203823965770,32277,35391.24,0.12,9747,2021-09-21
ACC00012171,CUS00009027,BR000030,Germany,Germany,Current,Active,GE99NGB9832915878126468,40760,48861.17,0.19,4847,2019-03-01
ACC00012172,CUS00009028,BR000020,Switzerland,Switzerland,Savings,Active,SW99NGB5511257262563188,16640,20151.06,2.52,0,2021-04-28
ACC00012173,CUS00009029,BR000032,United Kingdom,United Kingdom,Savings,Dormant,UN99NGB1665185149336168,1808,2376.27,4.83,0,2023-09-16
ACC00012174,CUS00009030,BR000042,Japan,Japan,Savings,Active,JA99NGB3782220773932043,9128,7818.94,3.83,0,2021-09-22
ACC00012175,CUS00009031,BR000015,Canada,Canada,Savings,Active,CA99NGB2621402866040438,10648,17564.59,3.69,0,2024-04-25
ACC00012176,CUS00009031,BR000015,Canada,Canada,Savings,Active,CA99NGB5786770308751518,19234,16004.17,4.75,0,2022-10-28
ACC00012177,CUS00009032,BR000006,United Arab Emirates,United Arab Emirates,Business,Active,UN99NGB5483087491906210,381611,291782.25,0.9,14319,2023-11-14
ACC00012178,CUS00009032,BR000006,United Arab Emirates,United Arab Emirates,Savings,Active,UN99NGB5641129849763430,8688,18437.99,3.45,0,2024-08-20
